id_inter;reference_type;citation;reference
1377;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1378;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1379;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1380;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1381;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1382;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1383;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1384;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1385;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1386;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1387;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1388;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1389;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1390;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1391;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1392;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1393;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1394;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1395;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1396;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1397;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1398;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1399;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1400;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1401;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1402;t;Martilenlli 1994;Martinelli, G. 1994. Reproductive biology of Bromeliaceae in the Atlantic Rainforest of Southeastern Brazil. PhD Thesis, St. Andrews University, St. Andrews, Scotland.
1403;a;Maruyama et al. 2015b;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, and M. Sazima. 2015b. Pollination and breeding system of Canna paniculata (Cannaceae) in a montane Atlantic Rainforest: asymmetric dependence on a hermit hummingbird. Acta Botanica Brasilica 29:157–160.
1404;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1405;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1406;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1407;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1408;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1409;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1410;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1411;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1412;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1413;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1414;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1415;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1416;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1417;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1418;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1419;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1420;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1421;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1422;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1423;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1424;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1425;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1426;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1427;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1428;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1429;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1430;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1431;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1432;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1433;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1434;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1435;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1436;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1437;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1438;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1439;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1440;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
1441;a;Maruyama et al. 2015a;Maruyama, P. K., J. Vizentin-Bugoni, B. Dalsgaard, I. Sazima, and M. Sazima. 2015a. Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia 178:783–793.
